StravaSegment,OrderInRace,AtKM,race,year,stage,class,notes
Thuet--PlateaudeSolaisonalt1510m,1,115,criterium du dauphine,2017,8,2.UWT,none
CucherondepuisE2G,1,44.5,criterium du dauphine,2017,7,2.UWT,none
EntréeColdePorte(D57D)depuisStPierre(LaDiat),1,57.5,criterium du dauphine,2017,7,2.UWT,none
ColdeSarennefromFreneyd'oisans,1,153.5,criterium du dauphine,2017,7,2.UWT,none
Alped'Huez(Final)-1850m,1,167.5,criterium du dauphine,2017,7,2.UWT,none
MontéeUriagehorspistecyclable,1,85,criterium du dauphine,2017,7,2.UWT,none
ColCorlier,1,46.5,criterium du dauphine,2017,6,2.UWT,none
GrimpéeJongieux-le-Haut(depuiscarrefourD921),1,108.5,criterium du dauphine,2017,6,2.UWT,none
ColduMontduChatdepuisSt-Paul,1,130,criterium du dauphine,2017,6,2.UWT,none
ColdesMosses(LesMoulins-top),1,109,tour de suisse,2017,4,2.UWT,none
OllonExittoPetiteMagazin,1,143,tour de suisse,2017,4,2.UWT,none
PassoSanBernardinofromSoazza,1,67,tour de suisse,2017,6,2.UWT,none
Albula(Nord),1,156,tour de suisse,2017,6,2.UWT,none
TourdeSuisseSprintLaPunt,1,167,tour de suisse,2017,6,2.UWT,none
Solden-Rettenbachgletscher,1,166,tour de suisse,2017,7,2.UWT,none
Labaronne-Gattières,1,10,paris - nice,2017,7,2.UWT,none
ColdeVencedepartetarriveeFF,1,29.5,paris - nice,2017,7,2.UWT,none
COLST.MARTIN-FULLLENGTH,1,140,paris - nice,2017,7,2.UWT,none
coldelaCouillole,1,177,paris - nice,2017,7,2.UWT,none
colespigoulierpargémenos,1,13,paris - nice,2017,6,2.UWT,none
Côtedestuillières,1,116,paris - nice,2017,6,2.UWT,none
RoutedeMons,1,146,paris - nice,2017,6,2.UWT,none
FayenceClimb,1,174.5,paris - nice,2017,6,2.UWT,none
MurdeFayence(arrivéetourduhautvar2012),2,193.5,paris - nice,2017,6,2.UWT,none
StradaCiminaClimb,1,58,tirreno-adriatico,2017,4,2.UWT,none
MarmoredaTerni,1,134,tirreno-adriatico,2017,4,2.UWT,none
CastelfrancodaRieti,1,168.5,tirreno-adriatico,2017,4,2.UWT,none
TerminilloCampoforognacompletamancante,1,188,tirreno-adriatico,2017,4,2.UWT,none
Biv.Otricoli-biv.Guadamello,1,103,tirreno-adriatico,2017,4,2.UWT,none
OlettetoMont-Luis,1,32.5,vuelta a espana,2017,3,2.UWT,none
LaRabassa,1,131.5,vuelta a espana,2017,3,2.UWT,none
AltdelaComella,1,156,vuelta a espana,2017,3,2.UWT,none
HAZALLANASCRUZEDORNAJO,1,72.5,vuelta a espana,2017,15,2.UWT,none
Monachil-AltodeMonachil,1,107.5,vuelta a espana,2017,15,2.UWT,none
"SierraNevada,Vuelta2017",1,128,vuelta a espana,2017,15,2.UWT,none
SGSPinosGenil-GüejarSierra,1,65,vuelta a espana,2017,15,2.UWT,none
ElMojón(desdeCabra),1,88,vuelta a espana,2017,14,2.UWT,none
PuertodeLocubín,1,154,vuelta a espana,2017,14,2.UWT,none
LaPandera>>CC,1,176,vuelta a espana,2017,14,2.UWT,none
SubidatotalhastaITVAlcalá,1,131.5,vuelta a espana,2017,14,2.UWT,none
Velefique-AltodeVelefique,1,157.5,vuelta a espana,2017,11,2.UWT,none
"Bacares,MetaVuelta2017",1,181,vuelta a espana,2017,11,2.UWT,none
mojacar,1,69.5,vuelta a espana,2017,11,2.UWT,none
PobladoBarrusodeVillarcayoClimb,1,79,vuelta a espana,2017,17,2.UWT,none
PortillodeLunada(South),1,108,vuelta a espana,2017,17,2.UWT,none
Alisasporlacavada,1,163.5,vuelta a espana,2017,17,2.UWT,none
LosMachucos.MonumentoVacaPasiega,1,181,vuelta a espana,2017,17,2.UWT,none
Carmona(SegmentoOficial),1,109.5,vuelta a espana,2017,18,2.UWT,none
colladadeozalba,1,126,vuelta a espana,2017,18,2.UWT,none
ColladadeHozCompleto,1,140,vuelta a espana,2017,18,2.UWT,none
SubidaalMonasteriodeSto.Toribio,1,169,vuelta a espana,2017,18,2.UWT,none
AltoDeUbiarco,1,6,vuelta a espana,2017,18,2.UWT,none
Vuelta2017finale,1,132,vuelta a espana,2017,9,2.UWT,none
Vuelta2017finale,2,174,vuelta a espana,2017,9,2.UWT,none
PuertoBiardesdeVillena,1,114,vuelta a espana,2017,8,2.UWT,none
VentetaelsCuernos(perOnil),1,128,vuelta a espana,2017,8,2.UWT,none
Barrancolabatallaenterobestiaspardas,1,158,vuelta a espana,2017,8,2.UWT,none
"Cv798,2Climb",1,174,vuelta a espana,2017,8,2.UWT,none
XORRETDELCATI(Castalla)/www.pirenaica.com,1,201,vuelta a espana,2017,8,2.UWT,none
CronoescaladaDesierto2RODES,1,23.5,vuelta a espana,2017,5,2.UWT,none
cuestasoropesa(antiguanacional),1,38,vuelta a espana,2017,5,2.UWT,none
PuertodeCabanesdesdeTorredelaSal,1,55.5,vuelta a espana,2017,5,2.UWT,none
cv15climb,1,68,vuelta a espana,2017,5,2.UWT,none
LABANDERITA-8488,1,88,vuelta a espana,2017,5,2.UWT,none
SarratellaFullclimbCrono,1,124.5,vuelta a espana,2017,5,2.UWT,none
1asubidadeCovesaAlcala,1,145,vuelta a espana,2017,5,2.UWT,none
Irta,1,150,vuelta a espana,2017,5,2.UWT,none
HermitaAlcocebre,1,175,vuelta a espana,2017,5,2.UWT,none
salitadivasto,1,18,giro d'italia,2017,9,2.UWT,none
SalitaChieti9°tappaGiro2017,1,91.5,giro d'italia,2017,9,2.UWT,none
Tiburtina-Manoppello,1,117.5,giro d'italia,2017,9,2.UWT,none
Scafa-bivioAbbateggioviaSS487,1,133.5,giro d'italia,2017,9,2.UWT,none
salitaroccamoricemammarosa,1,149,giro d'italia,2017,9,2.UWT,none
Calarco-MiragliacompletClimp,1,89,giro d'italia,2017,4,2.UWT,none
MarmiBiondi-incrocioDrupe,1,123.5,giro d'italia,2017,4,2.UWT,none
S.MariadiLicodia-Ragalna(puntopiu'alto),1,150,giro d'italia,2017,4,2.UWT,none
SaltodelCane-EtnaSud(FullClimb),1,181,giro d'italia,2017,4,2.UWT,none
Canazei(cartellopasso)-passoPordoi,1,26.5,giro d'italia,2017,18,2.UWT,none
cernadoi-passovalparola,1,57.5,giro d'italia,2017,18,2.UWT,none
PassoGardenaNo53Italy’sGreatestClimbs,1,85.5,giro d'italia,2017,18,2.UWT,none
PassodiPinei,1,109.5,giro d'italia,2017,18,2.UWT,none
SalitaPontives,1,133.5,giro d'italia,2017,18,2.UWT,none
G18,1,138,giro d'italia,2017,18,2.UWT,none
Mortirolocamuno,1,84,giro d'italia,2017,16,2.UWT,none
StelvioviaBormio,1,143.5,giro d'italia,2017,16,2.UWT,none
PassoUmbraildaSantaMariabivio/fontana,1,202.5,giro d'italia,2017,16,2.UWT,none
Tubreclimb,1,184,giro d'italia,2017,16,2.UWT,none
BIELLA-FAVARO-OROPA(ufficiale),1,131,giro d'italia,2017,14,2.UWT,none
Ca'delPoggiofinoincima,1,38,giro d'italia,2017,20,2.UWT,none
MonteGrappadaCaupo-official-,1,124.5,giro d'italia,2017,20,2.UWT,none
FozaCLIMB,1,176,giro d'italia,2017,20,2.UWT,none
CombaidaFollina(r),1,60,giro d'italia,2017,20,2.UWT,none
"Topbike-ViaMonteGrappa,3Climb",1,75,giro d'italia,2017,20,2.UWT,none
PassodiMonteCroceComelico(alt.1636),1,14.5,giro d'italia,2017,19,2.UWT,none
CimaSappadadaCampolongo,1,46.5,giro d'italia,2017,19,2.UWT,none
SellaChianzutandaVerzegnis(tutta),1,105.5,giro d'italia,2017,19,2.UWT,none
PiancavalloAsquini,1,191,giro d'italia,2017,19,2.UWT,none
SalitaMiragoloSanSalvatore,1,160,giro d'italia,2017,15,2.UWT,none
Molino-Selvino(bivioperbergamo),1,171.5,giro d'italia,2017,15,2.UWT,none
Boccolafinoall'arco,1,195,giro d'italia,2017,15,2.UWT,none
bagnara-s.elia-biviobarritteri,1,39,giro d'italia,2017,6,2.UWT,none
BivioFuscaldo-BivioCimitero,1,193.5,giro d'italia,2017,6,2.UWT,none
Intavolata,1,212,giro d'italia,2017,6,2.UWT,none
"ContradaPantana,3Climb",1,218,giro d'italia,2017,6,2.UWT,none
RosarnosemaforivenabyLence,1,87,giro d'italia,2017,6,2.UWT,none
LocalitàPantani-ScollinamentoPaola,1,185,giro d'italia,2017,6,2.UWT,none
PassodelAprica,1,14,giro d'italia,2017,17,2.UWT,none
PontediLegno-PassoTonale,1,60.5,giro d'italia,2017,17,2.UWT,none
PassoCrocefromSanMichele,1,137,giro d'italia,2017,17,2.UWT,none
Molina-bivio,1,178,giro d'italia,2017,17,2.UWT,none
Predazzo-Canazei,1,219,giro d'italia,2017,17,2.UWT,none
Edologalleria-PontediLegno(Pùtdefer),1,47,giro d'italia,2017,17,2.UWT,none
L'Escaladieu,1,60,route du sud - la depeche du midi,2017,3,2.1,none
Tourmalet-OfficialClimb-fromCampan-VeloTopo.com,1,100,route du sud - la depeche du midi,2017,3,2.1,none
ViscosLuzArdiden,1,133,route du sud - la depeche du midi,2017,3,2.1,none
Gèdre-StationSkiGavarnie,1,167,route du sud - la depeche du midi,2017,3,2.1,none
D34Climb,1,28,route du sud - la depeche du midi,2017,3,2.1,none
Oliasbisaufi,1,106,vuelta a espana,2017,12,2.UWT,none
ElTorcaldeAntequeradesdeArroyoHondo(954m),1,146,vuelta a espana,2017,12,2.UWT,none
Ma3104Climb,1,130,vuelta a espana,2017,12,2.UWT,none
"CalleDeGeneralLasPalomas,46Climb",1,21,vuelta a espana,2017,12,2.UWT,none
rampondelosacantilados,1,30,vuelta a espana,2017,12,2.UWT,none
subidaoficialapto.deOlias,1,94,vuelta a espana,2017,12,2.UWT,none
ColldeParpers(desdelarotonda),1,8,volta ciclista a catalunya,2017,3,2.UWT,none
aiguafreda,1,32,volta ciclista a catalunya,2017,3,2.UWT,none
TNT,1,122,volta ciclista a catalunya,2017,3,2.UWT,none
LAMOLINA,1,156,volta ciclista a catalunya,2017,3,2.UWT,none
LAMOLINA,2,188,volta ciclista a catalunya,2017,3,2.UWT,none
ColldeFatxes,1,65,volta ciclista a catalunya,2017,5,2.UWT,none
LOPORT,1,182,volta ciclista a catalunya,2017,5,2.UWT,none
Elgetazatigogorra,1,45,vuelta al pais vasco,2017,5,2.UWT,none
AltoIxua/AltoArrate,1,71,vuelta al pais vasco,2017,5,2.UWT,none
SantaKatalina,1,92,vuelta al pais vasco,2017,5,2.UWT,none
AltoIxua/AltoArrate,2,106,vuelta al pais vasco,2017,5,2.UWT,none
SanMigel/Urkaregi,1,121,vuelta al pais vasco,2017,5,2.UWT,none
UsartzaMatsariatik,1,138,vuelta al pais vasco,2017,5,2.UWT,none
PuertodeUdana,1,50,vuelta al pais vasco,2017,3,2.UWT,none
Mandubiazubitik,1,76,vuelta al pais vasco,2017,3,2.UWT,none
Santaageda,1,95,vuelta al pais vasco,2017,3,2.UWT,none
ALKIZAIGOERA(Anoeta),1,113.5,vuelta al pais vasco,2017,3,2.UWT,none
ANDEZARRATEIGOERA,1,124.5,vuelta al pais vasco,2017,3,2.UWT,none
Igeldo(desdeOrio),1,150,vuelta al pais vasco,2017,3,2.UWT,none
TDS2018_first_climb,1,41,tour de romandie,2017,1,2.UWT,none
Granges-Ollon-jonctionrte.Montana_CF,1,65,tour de romandie,2017,1,2.UWT,none
Sion-Vex,1,94,tour de romandie,2017,1,2.UWT,none
LaRasse,1,146,tour de romandie,2017,1,2.UWT,none
Monthey-Champéry,1,172,tour de romandie,2017,1,2.UWT,none
TourdeGruyereJaunpass,1,95,tour de romandie,2017,4,2.UWT,none
Zweisimmen-Saanenmöser(Mainstreet),1,119,tour de romandie,2017,4,2.UWT,none
Gsteig-ColduPillon-Climb,1,144,tour de romandie,2017,4,2.UWT,none
LeSepey-LowerSporting(Leysin)Climb,1,162,tour de romandie,2017,4,2.UWT,none
Murten-Salvenach,1,12,tour de romandie,2017,4,2.UWT,none
MontéedeBataille-BoxHillReplica!,1,78,tour de romandie,2017,4,2.UWT,none
L'EtapeKOM1,1,26,amgen tour of california,2017,5,2.UWT,none
GMRtoGRRpeak,1,112.5,amgen tour of california,2017,5,2.UWT,none
MtBaldyVillagetoSkiLift,1,125.5,amgen tour of california,2017,5,2.UWT,none
Euclid—BaselinetoBaldy,1,18,amgen tour of california,2017,5,2.UWT,none
2012-EarlyBirdsteepsection,1,64,amgen tour of california,2017,2,2.UWT,none
EastHamilton-FullClimb,1,97,amgen tour of california,2017,2,2.UWT,none
QuimbyRdEast,1,117,amgen tour of california,2017,2,2.UWT,none
BackofMetcalf,1,144.5,amgen tour of california,2017,2,2.UWT,none
SanFelipeRoad(backsideMetcalfloop),1,134,amgen tour of california,2017,2,2.UWT,none
passodellaconsumadalbiviofineviadotto,1,31.5,giro d'italia,2017,11,2.UWT,none
PassodellaCalla(daStia),1,64,giro d'italia,2017,11,2.UWT,none
Carnaiodasantasofiafinoalbar,1,101.5,giro d'italia,2017,11,2.UWT,none
"MonteFumaiolo(daBagnodiRomagna-SP137,38,43)",1,135.5,giro d'italia,2017,11,2.UWT,none
Alpineloop(Sundanceside),1,34,the larry h.miller tour of utah,2017,6,2.HC,none
LittleCottonwoodtoSnowbirdent#2,1,100,the larry h.miller tour of utah,2017,6,2.HC,none
SardineSummitfromBrighamOnramp,1,10,the larry h.miller tour of utah,2017,2,2.HC,none
NorthOgdenDivide,1,115,the larry h.miller tour of utah,2017,2,2.HC,none
OldBasinClimbtoBarricades,1,152,the larry h.miller tour of utah,2017,2,2.HC,none
LataIskandar~RingletClimb,1,161,le tour de langkawi,2017,4,2.HC,none
CameronHighlands-RinglettoTanahRata,1,174,le tour de langkawi,2017,4,2.HC,none
TourofOmanGreenMountainClimb,1,152.5,tour of oman,2017,5,2.HC,none
AlpenhausKitzbühelerHorn(start161),1,83,int. osterreich-rundfahrt-tour of austria,2017,4,2.1,none
ThurnPassComplete,1,18,int. osterreich-rundfahrt-tour of austria,2017,5,2.1,none
felbertauernfull,1,40,int. osterreich-rundfahrt-tour of austria,2017,5,2.1,none
Lienz-Iselsbergpass,1,100,int. osterreich-rundfahrt-tour of austria,2017,5,2.1,none
HochtordaPockhorn,1,143,int. osterreich-rundfahrt-tour of austria,2017,5,2.1,none
TaxenbacherFusch99Climb,1,149,int. osterreich-rundfahrt-tour of austria,2017,5,2.1,none
FujiAzamiHCCourse,1,11.3,tour of japan,2017,6,2.1,none
"subidacompletavillicum..pd,williquinter",1,56,vuelta ciclista a la provincia de san juan,2017,5,2.1,none
MatagusanosaBañosdeTalacasto,1,100,vuelta ciclista a la provincia de san juan,2017,5,2.1,none
SanjuanColoradoClimb,1,162,vuelta ciclista a la provincia de san juan,2017,5,2.1,none
FanjaHillclimb-backside,1,38,tour of oman,2017,2,2.HC,none
bousherhill,1,84,tour of oman,2017,2,2.HC,none
ClimbofBousherAlamrat,1,96.5,tour of oman,2017,2,2.HC,none
HamriyaHillandthensome,1,123,tour of oman,2017,2,2.HC,none
AlJissahClimb-Full,1,140.5,tour of oman,2017,2,2.HC,none
ClimbofBousherAlamrat,1,33,tour of oman,2017,3,2.HC,none
QuriyatStageFinish,1,162,tour of oman,2017,3,2.HC,none
toquryiathighway,1,100,tour of oman,2017,3,2.HC,none
YitiStClimb,1,7,tour of oman,2017,4,2.HC,none
AlJissahClimb-Full,1,31.5,tour of oman,2017,4,2.HC,none
AlBustantoRuwi,1,38.5,tour of oman,2017,4,2.HC,none
ColduAmerat,1,75,tour of oman,2017,4,2.HC,none
ClimbofBousherAlamrat,1,89.5,tour of oman,2017,4,2.HC,none
ColduAmerat,2,104.5,tour of oman,2017,4,2.HC,none
AlloftheJabel,1,186,abu dhabi tour,2017,3,2.UWT,none
VelaUcka,1,65,tour of croatia,2017,5,2.1,none
Viškovo-Saršoni,1,90,tour of croatia,2017,5,2.1,none
Icici-Ucka,2,141,tour of croatia,2017,5,2.1,none
jusiciclimb-doraskrsca,1,85,tour of croatia,2017,5,2.1,none
VrataBiokova(viaPodgora),1,107,tour of croatia,2017,2,2.1,none
Dubciuphill,1,66,tour of croatia,2017,2,2.1,none
Rettenbachalm129Climb,1,16,tour of the alps,2017,1,2.HC,none
Kramsach-Ascherwirt,1,72,tour of the alps,2017,1,2.HC,none
Aschau38Climb,1,81,tour of the alps,2017,1,2.HC,none
Terfens-Gnadenwald,1,121,tour of the alps,2017,1,2.HC,none
Hungerburgfirstpart,1,140,tour of the alps,2017,1,2.HC,none
MittewaldbisWiesen,1,118,tour of the alps,2017,2,2.HC,none
ViaGilbertWurzerClimb,1,59,tour of the alps,2017,2,2.HC,none
Heinfels-Innervillgraten,1,139,tour of the alps,2017,2,2.HC,none
DrautalStraßeClimb,1,125,tour of the alps,2017,2,2.HC,none
Bruneck-Terenten,1,42,tour of the alps,2017,3,2.HC,none
BrixenMillanderhof-St.Andrä(Bushaltestelle),1,74,tour of the alps,2017,3,2.HC,none
"VicoloKonigArnulf,5Climb",1,93,tour of the alps,2017,3,2.HC,none
FraktionTeisClimb,1,131,tour of the alps,2017,3,2.HC,none
"FrazioneS.Benedeto,94Climb",1,97,tour of the alps,2017,3,2.HC,none
KojotenpassOstseite,1,18,tour of the alps,2017,4,2.HC,none
PassodellaMendolaNo41Italy’sGreatestClimbs,1,41,tour of the alps,2017,4,2.HC,none
SanBiagio-Revò,1,61,tour of the alps,2017,4,2.HC,none
BivioCastelfondo-BibioPalade,1,76,tour of the alps,2017,4,2.HC,none
SanBiagio-Revò,2,93,tour of the alps,2017,4,2.HC,none
Rumo,1,106,tour of the alps,2017,4,2.HC,none
trattocentraleforcelladibrez,1,129,tour of the alps,2017,4,2.HC,none
PontedelCastellaz-Dresclimb,1,150,tour of the alps,2017,4,2.HC,none
ValdellaPaia-TuennoAlta,1,160,tour of the alps,2017,4,2.HC,none
"Andalo(stadio),daSpormaggiore",1,35,tour of the alps,2017,5,2.HC,none
passoDuroncompleto,1,76,tour of the alps,2017,5,2.HC,none
PassodelBallino,1,88,tour of the alps,2017,5,2.HC,none
VecchiaTorbole-Nago,1,109,tour of the alps,2017,5,2.HC,none
VEROTESTDRENA,1,131,tour of the alps,2017,5,2.HC,none
NOVALINEFull,1,190,tour of the alps,2017,5,2.HC,none
"Sclemo,daTavodo",1,56,tour of the alps,2017,5,2.HC,none
Proba,1,147,tour of the alps,2017,5,2.HC,none
PianadelleViote,1,158,tour of the alps,2017,5,2.HC,none
Arenillasdesdepuentedelpalancia,1,22,volta a la comunitat valenciana,2017,4,2.1,none
PuertoZucainaporMontanejos,1,47.5,volta a la comunitat valenciana,2017,4,2.1,none
puertomingalvodesdeelrio,1,88,volta a la comunitat valenciana,2017,4,2.1,none
VidredesdecruceXodos,1,126.5,volta a la comunitat valenciana,2017,4,2.1,none
Masdelacostasubidacompleta,1,181,volta a la comunitat valenciana,2017,4,2.1,none
RivertoCastillo,1,67,volta a la comunitat valenciana,2017,4,2.1,none
Figueroles-FontLlucena,1,173.5,volta a la comunitat valenciana,2017,4,2.1,none
SanVicente-Agost-Maigmó,1,24.5,volta a la comunitat valenciana,2017,2,2.1,none
**PUERTODETIBI**,1,36,volta a la comunitat valenciana,2017,2,2.1,none
PuertodeBenifallimdesdeXixona.,1,61.5,volta a la comunitat valenciana,2017,2,2.1,none
ColdeSanAntonioparXabia,1,145,volta a la comunitat valenciana,2017,2,2.1,none
ColdeSanAntonioparXabia,2,172.5,volta a la comunitat valenciana,2017,2,2.1,none
PadeškivrhviaGorenje,1,90,tour of slovenia,2017,3,2.1,none
Volcnica-Tinje,1,126,tour of slovenia,2017,3,2.1,none
NaPema,1,138,tour of slovenia,2017,3,2.1,none
BezinaClimb,1,100,tour of slovenia,2017,3,2.1,none
Rogla2013,1,168,tour of slovenia,2017,3,2.1,none
Oetz-Kuetai,1,39,pro otztaler 5500,2017,1,1.1,none
Ibk.-Brenner,1,110,pro otztaler 5500,2017,1,1.1,none
JaufenpassOFFICIAL-fromsigntosign,1,148,pro otztaler 5500,2017,1,1.1,none
BiciClubItaliano-ClimbPassoRombo,1,193.5,pro otztaler 5500,2017,1,1.1,none
ballernbiszurmaut,1,202,pro otztaler 5500,2017,1,1.1,none
LAMAZORRA,1,51,vuelta a burgos,2017,3,2.HC,none
ElEscalerón,1,77,vuelta a burgos,2017,3,2.HC,none
CalleMayorClimb,1,104,vuelta a burgos,2017,3,2.HC,none
AltodelasHoyas,1,122,vuelta a burgos,2017,3,2.HC,none
Retuertaporvariante,1,147,vuelta a burgos,2017,3,2.HC,none
PicónBlancodesdefinpuebloametavuelta,1,173,vuelta a burgos,2017,3,2.HC,none
Silos-Hortezuelos,1,55,vuelta a burgos,2017,5,2.HC,none
CerrodeHuerta,1,83,vuelta a burgos,2017,5,2.HC,none
ColladadeVilviestre,1,115,vuelta a burgos,2017,5,2.HC,none
LagunasdeNeiladesdeQuintanardelaSierra,1,136,vuelta a burgos,2017,5,2.HC,none
HacinasCarazo,1,40,vuelta a burgos,2017,5,2.HC,none
ColoradoClassicStage2(2017),1,12,colorado classic,2017,2,2.HC,none
ColoradoClassicStage2(2017),2,22,colorado classic,2017,2,2.HC,none
ColoradoClassicStage2(2017),3,32,colorado classic,2017,2,2.HC,none
ColoradoClassicStage2(2017),4,42,colorado classic,2017,2,2.HC,none
ColoradoClassicStage2(2017),5,52,colorado classic,2017,2,2.HC,none
ColoradoClassicStage2(2017),6,62,colorado classic,2017,2,2.HC,none
ColoradoClassicStage2(2017),7,72,colorado classic,2017,2,2.HC,none
ColoradoClassicStage2(2017),8,82,colorado classic,2017,2,2.HC,none
ColoradoClassicStage2(2017),9,92,colorado classic,2017,2,2.HC,none
ColoradoClassicStage2(2017),10,102,colorado classic,2017,2,2.HC,none
Shamakhiclimb,1,164,tour d'azerbaidjan,2017,4,2.1,none
Escamplerohastaseñal,1,24,vuelta asturias julio alvarez mendo,2017,2,2.1,none
Salas-LaEspina(desdeAvenidadelPontón),1,106,vuelta asturias julio alvarez mendo,2017,2,2.1,none
SubidaPiedratecha(CasaSamuel-CrucePiedratecha),1,124.5,vuelta asturias julio alvarez mendo,2017,2,2.1,none
Acebodesdeelcruce,1,176,vuelta asturias julio alvarez mendo,2017,2,2.1,none
LasCaldas-CarreteraaTrubia,1,12,vuelta asturias julio alvarez mendo,2017,2,2.1,none
A.Praviano(PorCarcedo),1,68,vuelta asturias julio alvarez mendo,2017,2,2.1,none
ElPuelo(PoladeAllande),1,158,vuelta asturias julio alvarez mendo,2017,2,2.1,none
AltodeSanTirso(porLada),1,35,vuelta asturias julio alvarez mendo,2017,1,2.1,none
Carabanzo(desdeElCastiello),1,62,vuelta asturias julio alvarez mendo,2017,1,2.1,none
Carabanzo(desdeElCastiello),1,118,vuelta asturias julio alvarez mendo,2017,1,2.1,none
Sovilla-Carabanzo,1,162,vuelta asturias julio alvarez mendo,2017,1,2.1,none
SubidaalaGargantáporCarbayín,1,22,vuelta asturias julio alvarez mendo,2017,1,2.1,none
AltodelaCabruñana(porCornellana),1,60,vuelta asturias julio alvarez mendo,2017,3,2.1,none
AltodeElVioleo(Brañes),1,111.5,vuelta asturias julio alvarez mendo,2017,3,2.1,none
As15Climb,1,31,vuelta asturias julio alvarez mendo,2017,3,2.1,none
VerderaaLesAreñesCompleto,1,95,vuelta asturias julio alvarez mendo,2017,3,2.1,none
EWVelilla-Picones,1,23,vuelta a castilla y leon,2017,2,2.1,none
Pandetrave(delosChoposalMirador),1,54,vuelta a castilla y leon,2017,2,2.1,none
PuertodePanderruedadesdePosadadeValdeón,1,73,vuelta a castilla y leon,2017,2,2.1,none
CruceSaberoaSotillosdeSabero,1,135,vuelta a castilla y leon,2017,2,2.1,none
LaCamperonaDesdeLaErcina,1,166.5,vuelta a castilla y leon,2017,2,2.1,none
FONCEBADONDESDEERMITA,1,52,vuelta a castilla y leon,2017,3,2.1,none
Grimpéed'OrdonnazdepuisSerrières,1,21,tour de l'ain,2017,3,2.1,none
ColduBallondepuisRossillon,1,50,tour de l'ain,2017,3,2.1,none
ColdeBerthiand@Tourdel'Ain,1,114,tour de l'ain,2017,3,2.1,none
CotedeCessiatTDA2017,1,129,tour de l'ain,2017,3,2.1,none
MontéedeGiron,1,23.5,tour de l'ain,2017,4,2.1,none
ColdeBérentintotdetop,1,47,tour de l'ain,2017,4,2.1,none
GrandColombierparLochieu,1,88,tour de l'ain,2017,4,2.1,none
HotonnesverscoldeRichemond,1,66,tour de l'ain,2017,4,2.1,none
TawongaGap(Brightside),1,96.5,herald sun tour,2017,1,2.1,none
"FallsCreek,Vic",1,174,herald sun tour,2017,1,2.1,none
Coldel'espinouseviaLamalou-Villecelle-Madale-Rosis,1,110,route du sud - la depeche du midi,2017,1,2.1,none
ColdelaBane,1,131.5,route du sud - la depeche du midi,2017,1,2.1,none
ColduBalagou(depuisCourniou),1,165,route du sud - la depeche du midi,2017,1,2.1,none
finalclimbTourofAlmaty,1,4,tour of almaty,2017,2,2.1,none
finalclimbTourofAlmaty,2,35,tour of almaty,2017,2,2.1,none
finalclimbTourofAlmaty,3,66,tour of almaty,2017,2,2.1,none
