Race,Year,URL,race_name,Updated,n,race,type
Giro d'Italia 2021 Mountains Classification Winner,2021,https://www.nicerodds.co.uk/mountains-classification,Giro d'Italia 2021 - King of the Mountains classification,2021-05-08T23:59:39Z,464,race/giro-d-italia/2021,KOM
Giro d'Italia 2021 Mountains Classification Winner,2021,https://www.nicerodds.co.uk/mountains-classification,Giro d'Italia 2021 - King of the Mountains classification,2021-05-08T20:00:41Z,339,race/giro-d-italia/2021,KOM
Giro d'Italia 2021 Mountains Classification Winner,2021,https://www.nicerodds.co.uk/mountains-classification,Giro d'Italia 2021 - King of the Mountains classification,2021-05-08T09:00:42Z,655,race/giro-d-italia/2021,KOM
Giro d'Italia 2021 Mountains Classification Winner,2021,https://www.nicerodds.co.uk/mountains-classification,Giro d'Italia 2021 - King of the Mountains classification,2021-05-07T23:59:42Z,655,race/giro-d-italia/2021,KOM
Giro d'Italia 2021 Mountains Classification Winner,2021,https://www.nicerodds.co.uk/mountains-classification,Giro d'Italia 2021 - King of the Mountains classification,2021-05-07T20:00:40Z,655,race/giro-d-italia/2021,KOM
Giro d'Italia 2021 Mountains Classification Winner,2021,https://www.nicerodds.co.uk/mountains-classification,Giro d'Italia 2021 - King of the Mountains classification,2021-05-07T09:00:46Z,655,race/giro-d-italia/2021,KOM
Giro d'Italia 2021 Mountains Classification Winner,2021,https://www.nicerodds.co.uk/mountains-classification,Giro d'Italia 2021 - King of the Mountains classification,2021-05-06T23:59:43Z,650,race/giro-d-italia/2021,KOM
Giro d'Italia 2021 Mountains Classification Winner,2021,https://www.nicerodds.co.uk/mountains-classification,Giro d'Italia 2021 - King of the Mountains classification,2021-05-06T20:00:47Z,650,race/giro-d-italia/2021,KOM
Giro d'Italia 2021 Mountains Classification Winner,2021,https://www.nicerodds.co.uk/mountains-classification,Giro d'Italia 2021 - King of the Mountains classification,2021-05-06T09:00:54Z,635,race/giro-d-italia/2021,KOM
Giro d'Italia 2021 Mountains Classification Winner,2021,https://www.nicerodds.co.uk/mountains-classification,Giro d'Italia 2021 - King of the Mountains classification,2021-05-05T23:59:43Z,630,race/giro-d-italia/2021,KOM
Giro d'Italia 2021 Mountains Classification Winner,2021,https://www.nicerodds.co.uk/mountains-classification,Giro d'Italia 2021 - King of the Mountains classification,2021-05-05T20:00:48Z,630,race/giro-d-italia/2021,KOM
Giro d'Italia 2021 Mountains Classification Winner,2021,https://www.nicerodds.co.uk/mountains-classification,Giro d'Italia 2021 - King of the Mountains classification,2021-05-05T09:00:43Z,635,race/giro-d-italia/2021,KOM
Giro d'Italia 2021 Mountains Classification Winner,2021,https://www.nicerodds.co.uk/mountains-classification,Giro d'Italia 2021 - King of the Mountains classification,2021-05-04T23:59:42Z,635,race/giro-d-italia/2021,KOM
Giro d'Italia 2021 Mountains Classification Winner,2021,https://www.nicerodds.co.uk/mountains-classification,Giro d'Italia 2021 - King of the Mountains classification,2021-05-04T20:00:44Z,635,race/giro-d-italia/2021,KOM
Giro d'Italia 2021 Mountains Classification Winner,2021,https://www.nicerodds.co.uk/mountains-classification,Giro d'Italia 2021 - King of the Mountains classification,2021-05-04T09:00:50Z,630,race/giro-d-italia/2021,KOM
Giro d'Italia 2021 Mountains Classification Winner,2021,https://www.nicerodds.co.uk/mountains-classification,Giro d'Italia 2021 - King of the Mountains classification,2021-05-03T23:59:42Z,630,race/giro-d-italia/2021,KOM
Giro d'Italia 2021 Mountains Classification Winner,2021,https://www.nicerodds.co.uk/mountains-classification,Giro d'Italia 2021 - King of the Mountains classification,2021-05-03T20:00:42Z,645,race/giro-d-italia/2021,KOM
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-30T09:00:17Z,12,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-29T23:59:18Z,12,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-29T20:00:19Z,12,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-29T17:00:16Z,12,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-29T09:00:17Z,426,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-28T23:59:20Z,426,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-28T20:00:18Z,438,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-28T17:00:17Z,284,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-28T09:00:19Z,370,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-27T23:59:18Z,370,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-27T20:00:18Z,296,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-27T17:00:20Z,296,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-27T09:00:19Z,380,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-26T23:59:18Z,380,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-26T20:00:21Z,380,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-26T17:00:18Z,380,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-26T09:00:18Z,308,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-25T23:59:20Z,308,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-25T20:00:19Z,308,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-25T17:00:18Z,324,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-25T09:00:20Z,324,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-24T23:59:18Z,324,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-24T20:00:21Z,324,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-24T17:00:19Z,324,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-24T09:00:18Z,213,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-23T23:59:16Z,405,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-23T20:00:18Z,405,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-23T17:00:20Z,405,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-23T09:00:19Z,410,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-22T23:59:18Z,410,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-22T20:00:18Z,410,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-22T17:00:19Z,410,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-22T09:00:20Z,336,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-21T23:59:21Z,336,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-21T20:00:17Z,336,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-21T17:00:21Z,336,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-21T09:00:20Z,415,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-20T23:59:18Z,415,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-20T20:00:21Z,415,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-20T17:00:19Z,340,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-20T09:00:20Z,425,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-19T23:59:22Z,425,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-19T20:00:19Z,425,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-19T17:00:23Z,340,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-19T09:00:27Z,430,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-18T23:59:21Z,430,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-18T20:00:25Z,430,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-18T17:00:25Z,425,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-18T09:00:25Z,425,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-17T23:59:23Z,425,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-17T20:00:22Z,425,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-17T18:11:17Z,425,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-17T17:00:26Z,340,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-17T09:00:27Z,425,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-16T23:59:25Z,425,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-16T20:00:23Z,425,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-16T17:00:26Z,249,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-16T09:00:23Z,435,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-15T23:59:26Z,435,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-15T20:00:25Z,435,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-15T17:00:23Z,243,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-15T09:00:27Z,450,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-14T23:59:21Z,450,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-14T20:00:25Z,450,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-14T17:00:25Z,258,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-14T09:00:24Z,455,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-13T23:59:26Z,455,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-13T20:00:26Z,455,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-13T17:00:25Z,455,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-13T09:00:36Z,455,race/giro-d-italia/2021,Points
Giro d'Italia 2021 Points Classification Winner,2021,https://www.nicerodds.co.uk/points-classification,Giro d'Italia 2021 - points classification,2021-05-12T23:59:34Z,455,race/giro-d-italia/2021,Points
