race,stage,year,rider,odds,probs
UAE Tour,3,2020,Brambilla Gianluca,87.48186528497409,0.006062337071370664
UAE Tour,3,2020,Visconti Giovanni,105.43965517241381,0.005025191720672363
UAE Tour,3,2020,Ciccone Giulio,25.653846153846153,0.02094726817317697
UAE Tour,3,2020,Izagirre Gorka,121.03968253968253,0.00437498873621408
UAE Tour,3,2020,Muhlberger Gregor,154.89908256880736,0.0034157334625169187
UAE Tour,3,2020,Carretero Hector,481.0399201596806,0.0010976191376227357
UAE Tour,3,2020,Bohorquez Hernando,751,7.028123407331252e-4
UAE Tour,3,2020,Elosegui Inigo,462.8279569892473,0.0011408538392103365
UAE Tour,3,2020,Zakarin Ilnur,37.17333333333333,0.014372433156240897
UAE Tour,3,2020,Hanninen Jaakko,1001,5.272018864057151e-4
UAE Tour,3,2020,Bauer Jack,301,0.0017551805108861195
UAE Tour,3,2020,Hindley Jai,118.19366197183099,0.004480758250568999
UAE Tour,3,2020,Knox James,115.468085106383,0.004586959312364395
UAE Tour,3,2020,Hirt Jan,201.11061946902655,0.0026290120271624273
UAE Tour,3,2020,Herrada Jesus,33.97142857142857,0.01574618428044946
UAE Tour,3,2020,Hansen Jesper,354.11032863849766,0.0014915825253314764
UAE Tour,3,2020,Gregaard Wilsly Jonas,601,8.783610953987648e-4
UAE Tour,3,2020,Herrada Jose,429.754752851711,0.001228748676455308
UAE Tour,3,2020,Rojas Jose Joaquin,121.03968253968253,0.00437498873621408
UAE Tour,3,2020,Bouwman Koen,191.7495256166983,0.0027576758378134404
UAE Tour,3,2020,Warbasse Larry,376.24950099800395,0.0014037048628882149
UAE Tour,3,2020,Tortomasi Leonardo,301,0.0017551805108861195
UAE Tour,3,2020,Cattaneo Mattia,90.49115044247787,0.005859675677299863
UAE Tour,3,2020,Schachmann Maximilian,501.00000000000006,0.0010538481829136218
UAE Tour,3,2020,Kudus Merhawi,201.11061946902655,0.0026290120271624273
UAE Tour,3,2020,Hepburn Michael,301,0.0017551805108861195
UAE Tour,3,2020,Haas Nathan,172.93732193732194,0.003058479011626075
UAE Tour,3,2020,Berhane Natnael,343.8774928774929,0.001536028937725874
UAE Tour,3,2020,Conci Nicola,286.8974358974359,0.0018415994792252348
UAE Tour,3,2020,Eg Niklas,301.2493765586035,0.0017537252763253376
UAE Tour,3,2020,Cherkasov Nikolay,286.8974358974359,0.0018415994792252348
UAE Tour,3,2020,Fraile Omar,201.11061946902655,0.0026290120271624273
UAE Tour,3,2020,Konrad Patrick,87.48186528497409,0.006062337071370664
UAE Tour,3,2020,Serry Pieter,751,7.028123407331252e-4
UAE Tour,3,2020,"Charlie Quarterman,",401,0.0013169632593397825
UAE Tour,3,2020,Jauregui Quentin,38.75735294117648,0.01377777948586386
UAE Tour,3,2020,Valls Rafael,94.02147239263805,0.005638545014477054
UAE Tour,3,2020,Majka Rafal,45.45652173913044,0.011725946198895271
UAE Tour,3,2020,Power Robert,154.89908256880736,0.0034157334625169187
UAE Tour,3,2020,Puccio Salvatore,286.8974358974359,0.0018415994792252348
UAE Tour,3,2020,Chernetskiy Sergey,522.8315972222222,0.0010098034058574818
UAE Tour,3,2020,Samitier Sergio,429.754752851711,0.001228748676455308
UAE Tour,3,2020,Rossetto Stephane,601.0399361022364,8.78302686771166e-4
UAE Tour,3,2020,De Bod Stefan,1001,5.272018864057151e-4
UAE Tour,3,2020,Cras Steff,251.44345898004437,0.0021017571927438913
UAE Tour,3,2020,Pogacar Tadej,1.948717948717949,0.35732353721491833
UAE Tour,3,2020,Martin Tony,301.2493765586035,0.0017537252763253376
UAE Tour,3,2020,Grmay Tsgabu,232.05828220858896,0.002277687416045639
UAE Tour,3,2020,De La Parte Victor,267.77740863787375,0.0019733270826123674
UAE Tour,3,2020,Campenaerts Victor,501.00000000000006,0.0010538481829136218
UAE Tour,3,2020,Kelderman Wilco,24.408163265306122,0.022037427069083255
UAE Tour,3,2020,Clarke William,267.77740863787375,0.0019733270826123674
UAE Tour,3,2020,Poels Wouter,21.954545454545457,0.024554481421121557
UAE Tour,4,2020,Dainese Alberto,36.975,0.01589261716834969
UAE Tour,4,2020,Valverde Alejandro,343.8774928774929,0.001691529134489004
UAE Tour,4,2020,Lutsenko Alexey,172.44886363636363,0.0033771467943057446
UAE Tour,4,2020,Vendrame Andrea,172.93732193732194,0.0033675849362927147
UAE Tour,4,2020,Demare Arnaud,21.954545454545457,0.026977300304846352
UAE Tour,4,2020,Kragh Andersen Asbjorn,667.6789940828402,8.706801327897996e-4
UAE Tour,4,2020,Viviani Attilio,105.76729559748429,0.005514756260233797
UAE Tour,4,2020,Ewan Caleb,4.871794871794871,0.13047407077683712
UAE Tour,4,2020,Froome Chris,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Pfingsten Christoph,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Scaroni Cristian,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Wyss Danilo,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Gaudu David,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Formolo Davide,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Ulissi Diego,241.03984063745023,0.0024144628095152305
UAE Tour,4,2020,Strakhov Dmitry,572.6119828815978,0.0010153393040135447
UAE Tour,4,2020,Groenewegen Dylan,3.3703703703703702,0.19684972690727345
UAE Tour,4,2020,Battaglin Enrico,146.2283653846154,0.003984449976178791
UAE Tour,4,2020,Capecchi Eros,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Gaviria Fernando,6.666666666666667,0.09299040333098657
UAE Tour,4,2020,Bidard Francois,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Ventoso Francisco,401,0.0014503185105496986
UAE Tour,4,2020,Soupe Geoffrey,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Brambilla Gianluca,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Visconti Giovanni,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Izagirre Gorka,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Zakarin Ilnur,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Cima Imerio,167.77718832891247,0.0034714172721333663
UAE Tour,4,2020,Guarnieri Jacopo,301.2493765586035,0.0019312213803063696
UAE Tour,4,2020,Mareczko Jakub,45.10891089108911,0.013000035280903321
UAE Tour,4,2020,Knox James,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Hirt Jan,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,De Buyst Jasper,219.38768115942028,0.0026532108412576235
UAE Tour,4,2020,Herrada Jesus,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Van Emden Jos,601,9.673466583617055e-4
UAE Tour,4,2020,Herrada Jose,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Rojas Jose Joaquin,161.3585657370518,0.003609865029028222
UAE Tour,4,2020,Groves Kaden,73.33783783783784,0.007967354806538625
UAE Tour,4,2020,Reijnen Kiel,522.8315972222222,0.001112090388448735
UAE Tour,4,2020,Warbasse Larry,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Tortomasi Leonardo,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Mezgec Luka,37.17333333333333,0.015806857524063644
UAE Tour,4,2020,Haller Marco,343.8774928774929,0.001691529134489004
UAE Tour,4,2020,Cavendish Mark,61.868263473053894,0.009454471365467005
UAE Tour,4,2020,Brandle Matthias,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Cattaneo Mattia,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Kanter Max,308.7453987730061,0.001884269578689435
UAE Tour,4,2020,Walscheid Maximilian,67,0.008725766780646108
UAE Tour,4,2020,Richeze Maximiliano,121.03968253968253,0.004816505241931281
UAE Tour,4,2020,Carbel Michael,601.0399361022364,9.672823381643316e-4
UAE Tour,4,2020,Morkov Michael,151,0.0038581900657459413
UAE Tour,4,2020,Schwarzmann Michael,751,7.740270764669595e-4
UAE Tour,4,2020,Golas Michal,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Haas Nathan,251.44345898004437,0.0023143962544138496
UAE Tour,4,2020,Berhane Natnael,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Fraile Omar,267.77740863787375,0.002173000901485073
UAE Tour,4,2020,Ackermann Pascal,3.8709677419354844,0.1683027067623428
UAE Tour,4,2020,Konrad Patrick,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Serry Pieter,601,9.673466583617055e-4
UAE Tour,4,2020,Jauregui Quentin,401,0.0014503185105496986
UAE Tour,4,2020,Selig Rudiger,267.77740863787375,0.002173000901485073
UAE Tour,4,2020,Valls Rafael,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Majka Rafal,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Sinkeldam Ramon,601,9.673466583617055e-4
UAE Tour,4,2020,Zabel Rick,151.24875621890547,0.0038518269381679184
UAE Tour,4,2020,Power Robert,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Barbier Rudy,25.96363636363636,0.022743355189969366
UAE Tour,4,2020,Bennett Sam,3.7130606860158313,0.17637069706876035
UAE Tour,4,2020,Chernetskiy Sergey,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Archbold Shane,286.8974358974359,0.0020279713424520705
UAE Tour,4,2020,De Bod Stefan,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Steels Stijn,286.8974358974359,0.0020279713424520705
UAE Tour,4,2020,Bystrom Sven Erik,601.0399361022364,9.672823381643316e-4
UAE Tour,4,2020,Pogacar Tadej,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Roosen Timo,445.4567627494457,0.0013054398595997855
UAE Tour,4,2020,Martin Tony,601,9.673466583617055e-4
UAE Tour,4,2020,Van Der Sande Tosh,481.0399201596806,0.0012087905602519771
UAE Tour,4,2020,Marengo Umberto,376.24950099800395,0.0015458299442595068
UAE Tour,4,2020,Stojnic Veljko,751,7.740270764669595e-4
UAE Tour,4,2020,Campenaerts Victor,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Kelderman Wilco,501.00000000000006,0.0011605914522663898
UAE Tour,4,2020,Poels Wouter,501.00000000000006,0.0011605914522663898
UAE Tour,5,2020,Rodriguez Oscar,109.60326086956522,0.004488693843885867
UAE Tour,5,2020,Hansen Adam,251.44345898004437,0.0019514553899868505
UAE Tour,5,2020,Yates Adam,2.475,0.24924334431404052
UAE Tour,5,2020,Valverde Alejandro,18.157894736842106,0.027747987273302428
UAE Tour,5,2020,Lutsenko Alexey,5.739130434782608,0.09365118678094844
UAE Tour,5,2020,Garosio Andrea,667.6789940828402,7.339745593092726e-4
UAE Tour,5,2020,Vendrame Andrea,114.81623931623932,0.004283984733174199
UAE Tour,5,2020,Amador Andrey,139.4536082474227,0.0035243502854942956
UAE Tour,5,2020,Armirail Bruno,118.19366197183099,0.004161037626564612
UAE Tour,5,2020,Hagen Carl Fredrik,161.3585657370518,0.003044390183434454
UAE Tour,5,2020,Rodriguez Carlos,101,0.004872986060827342
UAE Tour,5,2020,Rodriguez Carlos,601,8.154758514405333e-4
UAE Tour,5,2020,Froome Chris,139.4536082474227,0.0035243502854942956
UAE Tour,5,2020,Knees Christian,751,6.524870988372236e-4
UAE Tour,5,2020,Pfingsten Christoph,151,0.003253942856063428
UAE Tour,5,2020,Chevrier Clement,251.44345898004437,0.0019514553899868505
UAE Tour,5,2020,Navarro Daniel,308.7453987730061,0.0015886732639612126
UAE Tour,5,2020,Cataldo Dario,134.7759336099585,0.00364713498664918
UAE Tour,5,2020,Gaudu David,13.333333333333334,0.038187952147076806
UAE Tour,5,2020,Formolo Davide,54.44262295081967,0.009079619431591534
UAE Tour,5,2020,Ulissi Diego,29.46666666666666,0.01691113684868654
UAE Tour,5,2020,Pozzovivo Domenico,84.7748344370861,0.005811281389412582
UAE Tour,5,2020,Dunbar Eddie,47.89565217391304,0.010334100368825832
UAE Tour,5,2020,Buchmann Emanuel,34,0.01462195978573204
UAE Tour,5,2020,Battaglin Enrico,546.4627949183302,8.969367392044258e-4
UAE Tour,5,2020,Capecchi Eros,172.93732193732194,0.002839954392355342
UAE Tour,5,2020,Stork Florian,151,0.003253942856063428
UAE Tour,5,2020,Bidard Francois,501.00000000000006,9.784114472616782e-4
UAE Tour,5,2020,Bouchard Geoffrey,232.05828220858896,0.002114831074239224
UAE Tour,5,2020,Brambilla Gianluca,92.81651376146789,0.00530500486992357
UAE Tour,5,2020,Visconti Giovanni,121.03968253968253,0.004062784405458044
UAE Tour,5,2020,Ciccone Giulio,37.17333333333333,0.013356369728144187
UAE Tour,5,2020,Izagirre Gorka,54.44262295081967,0.009079619431591534
UAE Tour,5,2020,Muhlberger Gregor,68.10743801652893,0.0072441667739401895
UAE Tour,5,2020,Carretero Hector,546.4627949183302,8.969367392044258e-4
UAE Tour,5,2020,Bohorquez Hernando,601.0399361022364,8.154216210981964e-4
UAE Tour,5,2020,Elosegui Inigo,317.1239495798319,0.0015466321824227744
UAE Tour,5,2020,Zakarin Ilnur,67,0.007364824069841922
UAE Tour,5,2020,Hanninen Jaakko,546.4627949183302,8.969367392044258e-4
UAE Tour,5,2020,Hindley Jai,100.5,0.004897353504459446
UAE Tour,5,2020,Knox James,109.60326086956522,0.004488693843885867
UAE Tour,5,2020,Hirt Jan,267.77740863787375,0.0018321927692855938
UAE Tour,5,2020,Herrada Jesus,47.89565217391304,0.010334100368825832
UAE Tour,5,2020,Hansen Jesper,241.3590425531915,0.002033163476770974
UAE Tour,5,2020,Gregaard Wilsly Jonas,601.0399361022364,8.154216210981964e-4
UAE Tour,5,2020,Herrada Jose,178.05399061032864,0.00275810914743862
UAE Tour,5,2020,Rojas Jose Joaquin,172.93732193732194,0.002839954392355342
UAE Tour,5,2020,Bouwman Koen,134.7759336099585,0.00364713498664918
UAE Tour,5,2020,Warbasse Larry,241.3590425531915,0.002033163476770974
UAE Tour,5,2020,Tortomasi Leonardo,201,0.0024424440389335922
UAE Tour,5,2020,Fortunato Lorenzo,751,6.524870988372236e-4
UAE Tour,5,2020,Haller Marco,751,6.524870988372236e-4
UAE Tour,5,2020,Cattaneo Mattia,100.5,0.004897353504459446
UAE Tour,5,2020,Kudus Merhawi,151.24875621890547,0.003248573034596305
UAE Tour,5,2020,Hepburn Michael,101,0.004872986060827342
UAE Tour,5,2020,Haas Nathan,178.05399061032864,0.00275810914743862
UAE Tour,5,2020,Berhane Natnael,161.3585657370518,0.003044390183434454
UAE Tour,5,2020,Conci Nicola,232.05828220858896,0.002114831074239224
UAE Tour,5,2020,Eg Niklas,161.3585657370518,0.003044390183434454
UAE Tour,5,2020,Cherkasov Nikolay,172.93732193732194,0.002839954392355342
UAE Tour,5,2020,Fraile Omar,151.24875621890547,0.003248573034596305
UAE Tour,5,2020,Konrad Patrick,37.46236559139785,0.013251898621243367
UAE Tour,5,2020,Kochetkov Pavel,667.6789940828402,7.339745593092726e-4
UAE Tour,5,2020,Serry Pieter,546.4627949183302,8.969367392044258e-4
UAE Tour,5,2020,Jauregui Quentin,161.3585657370518,0.003044390183434454
UAE Tour,5,2020,Valls Rafael,161.3585657370518,0.003044390183434454
UAE Tour,5,2020,Majka Rafal,24.36,0.020532129589569417
UAE Tour,5,2020,Power Robert,109.60326086956522,0.004488693843885867
UAE Tour,5,2020,Puccio Salvatore,215.79475484606613,0.0022745946547080118
UAE Tour,5,2020,Chernetskiy Sergey,546.4627949183302,8.969367392044258e-4
UAE Tour,5,2020,Samitier Sergio,232.05828220858896,0.002114831074239224
UAE Tour,5,2020,Rossetto Stephane,445.4567627494457,0.0011005478062137582
UAE Tour,5,2020,Cras Steff,101,0.004872986060827342
UAE Tour,5,2020,Pogacar Tadej,2.390625,0.26042761669329284
UAE Tour,5,2020,Martin Tony,601,8.154758514405333e-4
UAE Tour,5,2020,Grmay Tsgabu,168.10963455149502,0.0029217590916502225
UAE Tour,5,2020,De La Parte Victor,112.12334801762114,0.004387344572305332
UAE Tour,5,2020,Campenaerts Victor,201,0.0024424440389335922
UAE Tour,5,2020,Kelderman Wilco,37.17333333333333,0.013356369728144187
UAE Tour,5,2020,Clarke William,151,0.003253942856063428
UAE Tour,5,2020,Poels Wouter,29.46666666666666,0.01691113684868654
UAE Tour,GC,2020,Rodriguez Oscar,188.5621890547264,0.0029562594156530755
UAE Tour,GC,2020,Yates Adam,6.24,0.0959479785435361
UAE Tour,GC,2020,Valverde Alejandro,11.916666666666666,0.04847351228437601
UAE Tour,GC,2020,Geniez Alexandre,273.7355072463768,0.0020349197419796067
UAE Tour,GC,2020,Lutsenko Alexey,10.476190476190476,0.05543351428849864
UAE Tour,GC,2020,Garosio Andrea,1001,5.558174347601436e-4
UAE Tour,GC,2020,Amador Andrey,343.8774928774929,0.001619313046525108
UAE Tour,GC,2020,Hagen Carl Fredrik,301,0.0018503250861887338
UAE Tour,GC,2020,Rodriguez Carlos,501.00000000000006,0.0011110173477001265
UAE Tour,GC,2020,Froome Chris,76.24752475247526,0.0073364084205538435
UAE Tour,GC,2020,Navarro Daniel,412.7957746478873,0.001348669761662267
UAE Tour,GC,2020,Cataldo Dario,308.7453987730061,0.0018038397316993261
UAE Tour,GC,2020,Gaudu David,15.9375,0.03589389286968047
UAE Tour,GC,2020,Formolo Davide,37.17333333333333,0.015141157930131691
UAE Tour,GC,2020,Ulissi Diego,112.12334801762114,0.004979666547914238
UAE Tour,GC,2020,Pozzovivo Domenico,172.44886363636363,0.0032332000450170303
UAE Tour,GC,2020,Dunbar Eddie,121.03968253968253,0.004611491456112821
UAE Tour,GC,2020,Zardini Edoardo,601,9.260192600516856e-4
UAE Tour,GC,2020,Buchmann Emanuel,7.741935483870969,0.07620195682330441
UAE Tour,GC,2020,Battaglin Enrico,751,7.409526351030796e-4
UAE Tour,GC,2020,Capecchi Eros,751,7.409526351030796e-4
UAE Tour,GC,2020,Bidard Francois,546.4627949183302,0.0010185114803631097
UAE Tour,GC,2020,Bouchard Geoffrey,546.4627949183302,0.0010185114803631097
UAE Tour,GC,2020,Brambilla Gianluca,151,0.0036938154240142794
UAE Tour,GC,2020,Visconti Giovanni,151,0.0036938154240142794
UAE Tour,GC,2020,Ciccone Giulio,29.46666666666666,0.019161717215363944
UAE Tour,GC,2020,Izagirre Gorka,121.03968253968253,0.004611491456112821
UAE Tour,GC,2020,Muhlberger Gregor,172.44886363636363,0.0032332000450170303
UAE Tour,GC,2020,Carretero Hector,445.4567627494457,0.0012496863654792123
UAE Tour,GC,2020,Hagen Carl Fredrik,251,0.0022195687200093537
UAE Tour,GC,2020,Zakarin Ilnur,31.301587301587304,0.018022286358027245
UAE Tour,GC,2020,Hindley Jai,241.03984063745023,0.0023114541265228015
UAE Tour,GC,2020,Knox James,121.03968253968253,0.004611491456112821
UAE Tour,GC,2020,Hirt Jan,308.7453987730061,0.0018038397316993261
UAE Tour,GC,2020,Herrada Jesus,41,0.013712516425957251
UAE Tour,GC,2020,Hansen Jesper,501.00000000000006,0.0011110173477001265
UAE Tour,GC,2020,Gregaard Wilsly Jonas,667.6789940828402,8.334791179999562e-4
UAE Tour,GC,2020,Herrada Jose,751.0624219725343,7.408910169547081e-4
UAE Tour,GC,2020,Rojas Jose Joaquin,601,9.260192600516856e-4
UAE Tour,GC,2020,Gradek Kamil,601,9.260192600516856e-4
UAE Tour,GC,2020,Bouwman Koen,667.6789940828402,8.334791179999562e-4
UAE Tour,GC,2020,Warbasse Larry,667.6789940828402,8.334791179999562e-4
UAE Tour,GC,2020,De Plus Laurens,45.10891089108911,0.012451048565286482
UAE Tour,GC,2020,Cattaneo Mattia,223.23451327433628,0.0024961844976329156
UAE Tour,GC,2020,Kudus Merhawi,223.23451327433628,0.0024961844976329156
UAE Tour,GC,2020,Haas Nathan,546.4627949183302,0.0010185114803631097
UAE Tour,GC,2020,Conci Nicola,546.4627949183302,0.0010185114803631097
UAE Tour,GC,2020,Eg Niklas,401,0.0013883860549965478
UAE Tour,GC,2020,Cherkasov Nikolay,445.4567627494457,0.0012496863654792123
UAE Tour,GC,2020,Fraile Omar,273.7355072463768,0.0020349197419796067
UAE Tour,GC,2020,Konrad Patrick,89.90109890109889,0.00621667553299697
UAE Tour,GC,2020,Serry Pieter,751,7.409526351030796e-4
UAE Tour,GC,2020,Valls Rafael,188.5621890547264,0.0029562594156530755
UAE Tour,GC,2020,Majka Rafal,33.97142857142857,0.016587149050249328
UAE Tour,GC,2020,Power Robert,223.23451327433628,0.0024961844976329156
UAE Tour,GC,2020,Chernetskiy Sergey,667.6789940828402,8.334791179999562e-4
UAE Tour,GC,2020,Samitier Sergio,546.4627949183302,0.0010185114803631097
UAE Tour,GC,2020,Rossetto Stephane,1001,5.558174347601436e-4
UAE Tour,GC,2020,Cras Steff,751,7.409526351030796e-4
UAE Tour,GC,2020,Pogacar Tadej,1.6631831831831831,0.45609982140134514
UAE Tour,GC,2020,Martin Tony,601,9.260192600516856e-4
UAE Tour,GC,2020,Grmay Tsgabu,601,9.260192600516856e-4
UAE Tour,GC,2020,De La Parte Victor,273.7355072463768,0.0020349197419796067
UAE Tour,GC,2020,Kelderman Wilco,51,0.011000181125176221
